cc_alias	cc_id	language	lexeme	lexeme_id	status
thick-H	1552	Ancient_Greek	πυκνὀσ	18954	EXCLUDE
thick-H	1552	Greek_D	PUKNOS	6853	
thick-H	1552	Greek_K	PUKNOS	7051	
thick-I	1585	Ancient_Greek	παχύς	18953	
thick-I	1585	Greek_Md	PACHUS	7246	
thick-I	1585	Greek_Ml	PACHUS	7445	
thick-I	1585	Latvian	bìezs	20767	
thick-I	1585	Latvian	BIEZS	9985	
thick-I	1585	Proto-Indo-European	*bʰenǵʰ	23642	
thick-I	1585	Vedic_Sanskrit	bahulás	22547	
thick-I	1585	Wakhi	BAJ	17813	
thick-J	1621	Gujarati	JARU	7838	
thick-J	1621	Marathi	jad	11352	
thick-J	1621	Marwari	jāḍō	21022	
thick-K	1922	Lithuanian_O	STORAS	10184	
thick-K	1922	Lithuanian_ST	STORAS	10384	
thick-L	2171	Welsh_C	TRWCHUS	18401	
thick-L	2171	Welsh_N	TRWCHUS	18600	
thick-M	2998	Polish	ˈgrubɨ	12521	
thick-M	2998	Slovak	HRUBY	15289	
thick-M	2998	Ukrainian	HRUBYJ	17259	
thick-N	3001	Greek_Md	CHONTROS	25961	
thick-N	3001	Greek_Mod	xo̞ˈ(n)dro̞s	7645	
thick-O	3002	Khaskura	KHASRO	25963	
thick-O	3002	Nepali	KHASRO	11551	
thick-P	3003	Armenian_Mod	stvar	25964	
thick-P	3003	Baluchi	THULAR	2122	LOAN
thick-P	3003	Classical_Armenian	stowar	28633	
thick-P	3003	Gypsy_Gk	thulo	31693	
thick-P	3003	Vedic_Sanskrit	sthūrás	22548	
thick-Q	3004	Brazilian	isˈpesu	27200	
thick-Q	3004	Catalan	əs'pɛs	25966	
thick-Q	3004	French	epɛ	5870	
thick-Q	3004	French_Creole_C	EPE	6069	
thick-Q	3004	French_Creole_D	EPE	6265	
thick-Q	3004	Latin	spissus	20534	EXCLUDE
thick-Q	3004	Portuguese_ST	ɨʃˈpesu	26810	
thick-Q	3004	Provencal	ESPES, ESSO	13113	
thick-Q	3004	Spanish	ESPESO	16072	
thick-Q	3004	Walloon	SPES	18009	
thick-R	3252	Digor_Ossetic	bɐžgin	27498	
thick-R	3252	Iron_Ossetic	bɐždžyn	27497	
thick-S	3336	Irish_B	RAMHAR	8809	
thick-S	3336	Old_Irish	remor	28321	
thin-A	142	Pashto	NARAJ	165	
thin-A	142	Waziri	NARAI	18203	
thin-B	321	Afrikaans	DUN	365	
thin-B	321	Breton_List	TANO	25985	
thin-B	321	Breton_Se	TENAU	25984	
thin-B	321	Breton_ST	'tã:naw	25983	
thin-B	321	Bulgarian	ˈtɤ̞nɤk	3310	
thin-B	321	Byelorussian	CENKI	3701	
thin-B	321	Cornish	tanow	19862	
thin-B	321	Czech	tɛŋkiː	4288	
thin-B	321	Czech_E	TENKE	4487	
thin-B	321	Danish	d̥ʰøn	4878	
thin-B	321	Digor_Ossetic	tɐnɐg	27500	
thin-B	321	Dutch_List	dʏn	5078	
thin-B	321	English	θɪn	5277	
thin-B	321	Faroese	TUNNUR	5474	
thin-B	321	Flemish	DUN	5671	
thin-B	321	Frisian	TIN	6457	
thin-B	321	German	dʏn	6656	
thin-B	321	German_Munich	dünn	30586	
thin-B	321	Icelandic_ST	ˈθʏnːʏr	8417	
thin-B	321	Icelandic_ST	MJOR, GRANNR	26979	
thin-B	321	Irish_A	TANAI	8615	
thin-B	321	Irish_B	CAOLUIGHIM, TANUIGHIM	8810	
thin-B	321	Iron_Ossetic	tɐnɐg	27499	
thin-B	321	Kashmiri	TONU, NYUKU	9204	
thin-B	321	Latin	tenuis	20535	
thin-B	321	Latvian	TIEVS	9986	
thin-B	321	Latvian	tiêvs	20769	
thin-B	321	Luxembourgish	dënn	24111	
thin-B	321	Macedonian	ˈtɛnɔk	10964	
thin-B	321	Norwegian	TYNN	13312	
thin-B	321	Old_Church_Slavonic	tĭnŭkŭ	21280	
thin-B	321	Old_English	þynne	21517	
thin-B	321	Old_High_German	dunni	28086	
thin-B	321	Old_Irish	tanae	28322	
thin-B	321	Old_Norse	Þunnr	21806	
thin-B	321	Ossetic	tænæɡ	11741	
thin-B	321	Pennsylvania_Dutch	DIN	12127	
thin-B	321	Polish	ˈʨɛ̃nkʲi	12522	
thin-B	321	Proto-Indo-European	*ténh₂us	23647	
thin-B	321	Russian	'tonkɨj	13711	
thin-B	321	Sariqoli	tanыk	30176	
thin-B	321	Schwyzerdutsch	dünn	29176	
thin-B	321	Scots_Gaelic	tana	23884	
thin-B	321	Serbian	tânak	22798	
thin-B	321	Serbocroatian	TANAK	14699	
thin-B	321	SERBOCROATIAN_P	tânak	27129	
thin-B	321	Shughni	tānuk	29946	
thin-B	321	Slovak	TENKY	15290	
thin-B	321	Sranan	FINI	17060	
thin-B	321	Swedish	tɵn	16272	
thin-B	321	Swedish_Up	TUNN	16472	
thin-B	321	Swedish_Vl	TON	16671	
thin-B	321	Tadzik	TUNUK	16867	
thin-B	321	Ukrainian	TONKYJ, XUDYJ	17260	
thin-B	321	Vedic_Sanskrit	tanús	22549	
thin-B	321	Wakhi	SENOR	25970	
thin-B	321	Wakhi	TENUK	25972	
thin-B	321	Wakhi	SENUF	25971	
thin-B	321	Walloon	TENE, HATE, MWINDE	18010	
thin-B	321	Welsh_C	TENAU	18402	
thin-B	321	Welsh_N	TENAU	18601	
thin-C	497	ALBANIAN	HOLL	562	
thin-C	497	Albanian_C	I-XOGH	751	
thin-C	497	Albanian_G	HOLL, IMET	943	
thin-C	497	Albanian_K	I XOU	1140	
thin-C	497	Albanian_Standard	i,e hollë	30806	
thin-C	497	Albanian_T	i hollë	1338	
thin-C	497	Albanian_Top	HOLE	1538	
thin-D	837	Assamese	patɒl	19259	
thin-D	837	Bengali	PATLA	2319	
thin-D	837	Bihari	patər	19518	
thin-D	837	Gujarati	PATLU	7839	
thin-D	837	Hindi	PETLA	25980	
thin-D	837	Lahnda	PETLA	9787	
thin-D	837	Marathi	'patəɭ	11353	
thin-D	837	Nepali	PATALO	11552	
thin-D	837	Panjabi_ST	PETLA	11934	
thin-D	837	Urdu	ˈpət.lə	24329	
thin-E	945	Brazilian	DELGADO	25976	
thin-E	945	Portuguese_ST	DELGADO	12914	
thin-E	945	Spanish	del'ɣaðo	16073	
thin-F	1406	French	mɛ̃s	5871	
thin-F	1406	French_Creole_C	MES, MEG (PERSON)	6070	
thin-F	1406	French_Creole_D	MES	6266	
thin-F	1406	Old_Norse	mjór	21807	
thin-F	1406	Provencal	MINCE, INCO	13114	
thin-F	1406	Vlach	MINUTU	17635	
thin-G	1553	Greek_D	ARAIOS	6854	
thin-G	1553	Greek_K	ARAIOS	7052	
thin-H	1586	Greek_Md	PSILOS	7247	
thin-H	1586	Greek_Ml	PSILOS	7446	
thin-I	1774	Friulian	sutîl	26693	
thin-I	1774	Italian	sot'tile	9008	
thin-I	1774	Rumanian_List	SUBTIRE	13511	
thin-I	1774	Sardinian_L	SUTTILE	14302	
thin-J	1923	Lithuanian_O	PLONAS	10185	
thin-J	1923	Lithuanian_ST	PLONAS	10385	
thin-K	3028	Breton_List	MOAN	2715	
thin-K	3028	Breton_Se	MOEN	2913	
thin-K	3028	Breton_ST	mwã:n	3111	
thin-K	3028	Cornish	moen	19861	
thin-L	3021	Armenian_List	BARAK	1731	LOAN
thin-L	3021	Armenian_Mod	bɑˈɾɑk	26744	LOAN
thin-L	3021	Marathi	ba'ɾi:k	26640	LOAN
thin-L	3021	Persian	BARIK	25975	
thin-L	3021	Sariqoli	barik	30177	
thin-L	3021	Shughni	birik, bōrik	29944	
thin-L	3021	Tadzik	BORIK	25974	
thin-L	3021	Wakhi	BIRIK	17814	
thin-L	3021	Zazaki	bārik̇ek	29680	
thin-M	3023	Brazilian	MAGRO	2516	
thin-M	3023	Dolomite_Ladino	magher	31907	
thin-M	3023	Hittite	maklanz	20296	
thin-M	3023	Latin	macer	20536	EXCLUDE
thin-N	3024	Gujarati	DUBLU	25981	
thin-N	3024	Hindi	DUBLA	8221	
thin-N	3024	Khaskura	DUBLO	9393	
thin-O	3025	Khaskura	MASINO	25977	
thin-O	3025	Nepali	MASINU	25978	
thin-P	3180	Ladin	STIGL	9588	
thin-P	3180	Romansh	satigl	26539	
thin-Q	3027	French_Creole_C	FIN (OBJECT)	25982	
thin-Q	3027	Friulian	fin	26334	
thin-Q	3027	Portuguese_ST	ˈfinu	26811	
thin-Q	3027	Romansh	fin	26692	
thin-Q	3027	Sardinian_C	FINI	14102	
thin-R	3370	Armenian_Mod	NOSR	1926	
thin-R	3370	Classical_Armenian	anawsr	28634	
thin-S	3384	Ancient_Greek	λεπτός	18956	
thin-S	3384	Greek_Mod	le̞ˈpto̞s	26880	
thin-T	4090	Gypsy_Gk	KISLO	8023	
think-A	143	Pashto	FIKR KAVEL, GUMAN KAVEL	166	LOAN
think-A	143	Persian	FEKR KARDAN	12323	LOAN
think-A	143	Shughni	fikri čidow	29947	LOAN
think-A	143	Tadzik	FIKR KARDAN	16868	LOAN
think-B	322	Afrikaans	DINK	366	
think-B	322	Danish	ˈd̥ʰεŋ g̥ʰə	4879	
think-B	322	Dutch_List	'dɛŋkə(n)	5079	
think-B	322	English	θɪŋk	5278	
think-B	322	Flemish	DENKEN	5672	
think-B	322	Frisian	'tɪŋkə	6458	
think-B	322	German	'dɛŋkn̩	6657	
think-B	322	German_Munich	denken	30535	
think-B	322	Luxembourgish	denken	24183	
think-B	322	Norwegian	TENKE	13313	
think-B	322	Old_English	(ge)þencþ	21518	
think-B	322	Old_High_German	denkit	28087	
think-B	322	Pennsylvania_Dutch	DENK	12128	
think-B	322	Proto-Indo-European	*tong-	23739	
think-B	322	Schwyzerdutsch	dänke	29175	
think-B	322	Sranan	DENKI	17061	
think-B	322	Swedish	'tɛŋka	16273	
think-B	322	Swedish_Up	TANKA	16473	
think-B	322	Swedish_Vl	TANGK	16672	
think-C	498	ALBANIAN	KUJTOJ	563	
think-C	498	Albanian_G	KUJTOJ	944	
think-D	946	Brazilian	PENSAR	2517	
think-D	946	Catalan	pən'sa, pen'saɾ	27001	
think-D	946	Catalan	DONAR PIENSO	4091	
think-D	946	Dolomite_Ladino	pensà	31908	
think-D	946	French	pɑ̃se	5872	
