DOCULECT,GLOTTOCODE,CONCEPT,CONCEPTICON_GLOSS,CONCEPTICON_ID,COGNATE
Tajik,taji1245,smooth,SMOOTH,1234,smooth_l
Tocharian_B,tokh1243,smooth,SMOOTH,1234,smooth_0
Tosk,alba1268,smooth,SMOOTH,1234,smooth_0
Ukrainian,ukra1253,smooth,SMOOTH,1234,smooth_b
Upper_Sorbian,uppe1395,smooth,SMOOTH,1234,smooth_b
Urdu,urdu1245,smooth,SMOOTH,1234,smooth_l
Vedic_Sanskrit,sans1269,smooth,SMOOTH,1234,smooth_0
Wakhi,wakh1245,smooth,SMOOTH,1234,smooth_e
Wakhi,wakh1245,smooth,SMOOTH,1234,smooth_l
Walloon,wall1255,smooth,SMOOTH,1234,smooth_d
Waziri,waci1238,smooth,SMOOTH,1234,smooth_w
Welsh,wels1247,smooth,SMOOTH,1234,smooth_j
Zazaki,kirm1248,smooth,SMOOTH,1234,smooth_v
Adapazar,homs1234,snake,SNAKE,730,snake_d
Afrikaans,afri1274,snake,SNAKE,730,snake_b
Ancient_Greek,anci1242,snake,SNAKE,730,snake_0
Ancient_Greek,anci1242,snake,SNAKE,730,snake_d
Ancient_Greek,anci1242,snake,SNAKE,730,snake_e
Arumanian,arom1237,snake,SNAKE,730,snake_0
Arvanitika,arva1236,snake,SNAKE,730,snake_e
Assamese,assa1263,snake,SNAKE,730,snake_0
Assamese,assa1263,snake,SNAKE,730,snake_e
Avestan,aves1237,snake,SNAKE,730,snake_d
Baluchi,east2304,snake,SNAKE,730,snake_a
Belarusian,bela1254,snake,SNAKE,730,snake_h
Bengali,beng1280,snake,SNAKE,730,snake_e
Bihari,biha1245,snake,SNAKE,730,snake_e
Breton,bret1244,snake,SNAKE,730,snake_g
Bulgarian,bulg1262,snake,SNAKE,730,snake_h
Cagliari,sard1257,snake,SNAKE,730,snake_e
Catalan,stan1289,snake,SNAKE,730,snake_e
Classical_Armenian,clas1256,snake,SNAKE,730,snake_d
Cornish,corn1251,snake,SNAKE,730,snake_0
Cornish,corn1251,snake,SNAKE,730,snake_e
Cornish,corn1251,snake,SNAKE,730,snake_g
Czech,czec1258,snake,SNAKE,730,snake_i
Danish,dani1285,snake,SNAKE,730,snake_b
Digor_Ossetic,digo1242,snake,SNAKE,730,snake_r
Dutch,cent2352,snake,SNAKE,730,snake_b
Eastern_Armenian,nucl1235,snake,SNAKE,730,snake_d
English,stan1293,snake,SNAKE,730,snake_j
Faroese,faro1244,snake,SNAKE,730,snake_b
Faroese,faro1244,snake,SNAKE,730,snake_k
Flemish,cent2353,snake,SNAKE,730,snake_b
French,stan1290,snake,SNAKE,730,snake_e
Frisian,fris1239,snake,SNAKE,730,snake_b
Friulian,friu1240,snake,SNAKE,730,snake_0
Friulian,friu1240,snake,SNAKE,730,snake_e
German,stan1295,snake,SNAKE,730,snake_b
Gothic,goth1244,snake,SNAKE,730,snake_g
Gothic,goth1244,snake,SNAKE,730,snake_k
Gujarati,guja1252,snake,SNAKE,730,snake_e
Gujarati,guja1252,snake,SNAKE,730,snake_l
Hindi,hind1269,snake,SNAKE,730,snake_e
Icelandic,icel1247,snake,SNAKE,730,snake_b
Icelandic,icel1247,snake,SNAKE,730,snake_j
Icelandic,icel1247,snake,SNAKE,730,snake_k
Irish,iris1253,snake,SNAKE,730,snake_g
Italian,ital1282,snake,SNAKE,730,snake_e
Kashmiri,kash1277,snake,SNAKE,730,snake_e
Ladin,ladi1250,snake,SNAKE,730,snake_e
Lahnda,lahn1241,snake,SNAKE,730,snake_e
Latin,lati1261,snake,SNAKE,730,snake_d
Latin,lati1261,snake,SNAKE,730,snake_e
Latvian,latv1249,snake,SNAKE,730,snake_p
Lithuanian,lith1251,snake,SNAKE,730,snake_0
Lithuanian,lith1251,snake,SNAKE,730,snake_m
Lower_Sorbian,lowe1385,snake,SNAKE,730,snake_h
Luxembourgish,luxe1243,snake,SNAKE,730,snake_b
Macedonian,mace1250,snake,SNAKE,730,snake_h
Marathi,mara1378,snake,SNAKE,730,snake_e
Marwari,marw1260,snake,SNAKE,730,snake_e
Modern_Greek,mode1248,snake,SNAKE,730,snake_d
Nepali,nepa1254,snake,SNAKE,730,snake_e
Norwegian,norw1258,snake,SNAKE,730,snake_k
Nuorese,nuor1238,snake,SNAKE,730,snake_e
Old_Church_Slavic,chur1257,snake,SNAKE,730,snake_h
Old_English,olde1238,snake,SNAKE,730,snake_g
Old_English,olde1238,snake,SNAKE,730,snake_j
Old_English,olde1238,snake,SNAKE,730,snake_k
Old_High_German,oldh1241,snake,SNAKE,730,snake_0
Old_High_German,oldh1241,snake,SNAKE,730,snake_b
Old_High_German,oldh1241,snake,SNAKE,730,snake_k
Old_Irish,oldi1246,snake,SNAKE,730,snake_g
Old_Prussian,prus1238,snake,SNAKE,730,snake_d
Old_West_Norse,oldw1240,snake,SNAKE,730,snake_g
Old_West_Norse,oldw1240,snake,SNAKE,730,snake_k
Oriya,oriy1255,snake,SNAKE,730,snake_e
Panjabi,panj1256,snake,SNAKE,730,snake_e
Pashto,pash1269,snake,SNAKE,730,snake_a
Persian,west2369,snake,SNAKE,730,snake_a
Polish,poli1260,snake,SNAKE,730,snake_d
Portuguese,port1283,snake,SNAKE,730,snake_e
Portuguese,port1283,snake,SNAKE,730,snake_f
Provencal,prov1235,snake,SNAKE,730,snake_e
Romani,roma1329,snake,SNAKE,730,snake_e
Romanian,megl1237,snake,SNAKE,730,snake_e
Romansh,roma1326,snake,SNAKE,730,snake_e
Russian,russ1263,snake,SNAKE,730,snake_h
Sariqoli,sari1246,snake,SNAKE,730,snake_t
Scots_Gaelic,scot1245,snake,SNAKE,730,snake_g
Serbian,sout1528,snake,SNAKE,730,snake_h
Shughni,shug1248,snake,SNAKE,730,snake_a
Shughni,shug1248,snake,SNAKE,730,snake_t
Sindhi,sind1272,snake,SNAKE,730,snake_0
Sindhi,sind1272,snake,SNAKE,730,snake_e
Singhalese,sinh1246,snake,SNAKE,730,snake_l
Slovak,slov1269,snake,SNAKE,730,snake_i
Slovenian,slov1268,snake,SNAKE,730,snake_0
Sogdian,sogd1245,snake,SNAKE,730,snake_q
Spanish,stan1288,snake,SNAKE,730,snake_e
Spanish,stan1288,snake,SNAKE,730,snake_f
Swedish,swed1254,snake,SNAKE,730,snake_k
Swiss_German,swis1247,snake,SNAKE,730,snake_b
Tajik,taji1245,snake,SNAKE,730,snake_a
Tocharian_A,tokh1242,snake,SNAKE,730,snake_n
Tocharian_B,tokh1243,snake,SNAKE,730,snake_0
Tocharian_B,tokh1243,snake,SNAKE,730,snake_n
Tosk,alba1268,snake,SNAKE,730,snake_e
Ukrainian,ukra1253,snake,SNAKE,730,snake_i
Upper_Sorbian,uppe1395,snake,SNAKE,730,snake_h
Urdu,urdu1245,snake,SNAKE,730,snake_e
Vedic_Sanskrit,sans1269,snake,SNAKE,730,snake_d
Wakhi,wakh1245,snake,SNAKE,730,snake_s
Walloon,wall1255,snake,SNAKE,730,snake_e
Waziri,waci1238,snake,SNAKE,730,snake_a
Welsh,wels1247,snake,SNAKE,730,snake_g
Zazaki,kirm1248,snake,SNAKE,730,snake_a
Adapazar,homs1234,snow,SNOW,784,snow_d
Afrikaans,afri1274,snow,SNOW,784,snow_b
Ancient_Greek,anci1242,snow,SNOW,784,snow_d
Arumanian,arom1237,snow,SNOW,784,snow_b
Arvanitika,arva1236,snow,SNOW,784,snow_c
Assamese,assa1263,snow,SNOW,784,snow_a
Avestan,aves1237,snow,SNOW,784,snow_a
Baluchi,east2304,snow,SNOW,784,snow_a
Belarusian,bela1254,snow,SNOW,784,snow_b
Bengali,beng1280,snow,SNOW,784,snow_a
Bihari,biha1245,snow,SNOW,784,snow_a
Breton,bret1244,snow,SNOW,784,snow_e
Bulgarian,bulg1262,snow,SNOW,784,snow_b
Cagliari,sard1257,snow,SNOW,784,snow_b
Catalan,stan1289,snow,SNOW,784,snow_b
Classical_Armenian,clas1256,snow,SNOW,784,snow_d
Cornish,corn1251,snow,SNOW,784,snow_e
Czech,czec1258,snow,SNOW,784,snow_b
Danish,dani1285,snow,SNOW,784,snow_b
Digor_Ossetic,digo1242,snow,SNOW,784,snow_f
Dutch,cent2352,snow,SNOW,784,snow_b
Eastern_Armenian,nucl1235,snow,SNOW,784,snow_d
English,stan1293,snow,SNOW,784,snow_b
Faroese,faro1244,snow,SNOW,784,snow_0
Flemish,cent2353,snow,SNOW,784,snow_b
French,stan1290,snow,SNOW,784,snow_b
Frisian,fris1239,snow,SNOW,784,snow_b
Friulian,friu1240,snow,SNOW,784,snow_b
German,stan1295,snow,SNOW,784,snow_b
Gothic,goth1244,snow,SNOW,784,snow_b
Gujarati,guja1252,snow,SNOW,784,snow_a
Hindi,hind1269,snow,SNOW,784,snow_a
Icelandic,icel1247,snow,SNOW,784,snow_b
Irish,iris1253,snow,SNOW,784,snow_b
Italian,ital1282,snow,SNOW,784,snow_b
Kashmiri,kash1277,snow,SNOW,784,snow_d
Ladin,ladi1250,snow,SNOW,784,snow_b
Lahnda,lahn1241,snow,SNOW,784,snow_a
Latin,lati1261,snow,SNOW,784,snow_b
Latvian,latv1249,snow,SNOW,784,snow_b
Lithuanian,lith1251,snow,SNOW,784,snow_b
Lower_Sorbian,lowe1385,snow,SNOW,784,snow_b
Luxembourgish,luxe1243,snow,SNOW,784,snow_b
Macedonian,mace1250,snow,SNOW,784,snow_b
Marathi,mara1378,snow,SNOW,784,snow_a
Marathi,mara1378,snow,SNOW,784,snow_d
Modern_Greek,mode1248,snow,SNOW,784,snow_d
Nepali,nepa1254,snow,SNOW,784,snow_d
Norwegian,norw1258,snow,SNOW,784,snow_b
Nuorese,nuor1238,snow,SNOW,784,snow_0
Old_Church_Slavic,chur1257,snow,SNOW,784,snow_b
Old_English,olde1238,snow,SNOW,784,snow_b
Old_High_German,oldh1241,snow,SNOW,784,snow_b
Old_Irish,oldi1246,snow,SNOW,784,snow_b
Old_Prussian,prus1238,snow,SNOW,784,snow_b
Old_West_Norse,oldw1240,snow,SNOW,784,snow_b
Oriya,oriy1255,snow,SNOW,784,snow_0
Oriya,oriy1255,snow,SNOW,784,snow_a
Panjabi,panj1256,snow,SNOW,784,snow_a
Pashto,pash1269,snow,SNOW,784,snow_a
Persian,west2369,snow,SNOW,784,snow_a
Polish,poli1260,snow,SNOW,784,snow_b
Portuguese,port1283,snow,SNOW,784,snow_b
Provencal,prov1235,snow,SNOW,784,snow_b
Romani,roma1329,snow,SNOW,784,snow_d
Romanian,megl1237,snow,SNOW,784,snow_c
Romansh,roma1326,snow,SNOW,784,snow_b
Russian,russ1263,snow,SNOW,784,snow_b
Sariqoli,sari1246,snow,SNOW,784,snow_d
Scots_Gaelic,scot1245,snow,SNOW,784,snow_b
Serbian,sout1528,snow,SNOW,784,snow_b
Shughni,shug1248,snow,SNOW,784,snow_g
Shughni,shug1248,snow,SNOW,784,snow_h
Sindhi,sind1272,snow,SNOW,784,snow_a
Singhalese,sinh1246,snow,SNOW,784,snow_d
Slovak,slov1269,snow,SNOW,784,snow_b
Slovenian,slov1268,snow,SNOW,784,snow_b
Sogdian,sogd1245,snow,SNOW,784,snow_a
Spanish,stan1288,snow,SNOW,784,snow_b
Swedish,swed1254,snow,SNOW,784,snow_b
Swiss_German,swis1247,snow,SNOW,784,snow_b
Tajik,taji1245,snow,SNOW,784,snow_a
Tocharian_B,tokh1243,snow,SNOW,784,snow_0
Tosk,alba1268,snow,SNOW,784,snow_c
Ukrainian,ukra1253,snow,SNOW,784,snow_b
Upper_Sorbian,uppe1395,snow,SNOW,784,snow_b
Urdu,urdu1245,snow,SNOW,784,snow_a
Vedic_Sanskrit,sans1269,snow,SNOW,784,snow_d
Wakhi,wakh1245,snow,SNOW,784,snow_d
Walloon,wall1255,snow,SNOW,784,snow_b
Waziri,waci1238,snow,SNOW,784,snow_a
Welsh,wels1247,snow,SNOW,784,snow_e
Zazaki,kirm1248,snow,SNOW,784,snow_a
Afrikaans,afri1274,some,SOME,1241,some_0
Afrikaans,afri1274,some,SOME,1241,some_s
Afrikaans,afri1274,some,SOME,1241,some_t
Ancient_Greek,anci1242,some,SOME,1241,some_l
Arumanian,arom1237,some,SOME,1241,some_0
Arvanitika,arva1236,some,SOME,1241,some_c
Assamese,assa1263,some,SOME,1241,some_l
Baluchi,east2304,some,SOME,1241,some_0
Belarusian,bela1254,some,SOME,1241,some_a
Bengali,beng1280,some,SOME,1241,some_l
Bihari,biha1245,some,SOME,1241,some_l
Bihari,biha1245,some,SOME,1241,some_o
Bulgarian,bulg1262,some,SOME,1241,some_a
Bulgarian,bulg1262,some,SOME,1241,some_l
Cagliari,sard1257,some,SOME,1241,some_w
Catalan,stan1289,some,SOME,1241,some_l
Catalan,stan1289,some,SOME,1241,some_t
Classical_Armenian,clas1256,some,SOME,1241,some_0
Cornish,corn1251,some,SOME,1241,some_a
Cornish,corn1251,some,SOME,1241,some_d
Cornish,corn1251,some,SOME,1241,some_l
Czech,czec1258,some,SOME,1241,some_a
Czech,czec1258,some,SOME,1241,some_l
Danish,dani1285,some,SOME,1241,some_b
Digor_Ossetic,digo1242,some,SOME,1241,some_v
Dutch,cent2352,some,SOME,1241,some_s
Dutch,cent2352,some,SOME,1241,some_t
Eastern_Armenian,nucl1235,some,SOME,1241,some_0
English,stan1293,some,SOME,1241,some_s
Faroese,faro1244,some,SOME,1241,some_b
Flemish,cent2353,some,SOME,1241,some_s
Flemish,cent2353,some,SOME,1241,some_t
French,stan1290,some,SOME,1241,some_l
Frisian,fris1239,some,SOME,1241,some_0
Friulian,friu1240,some,SOME,1241,some_l
Friulian,friu1240,some,SOME,1241,some_w
German,stan1295,some,SOME,1241,some_0
Gothic,goth1244,some,SOME,1241,some_s
Gujarati,guja1252,some,SOME,1241,some_0
Gujarati,guja1252,some,SOME,1241,some_o
Hindi,hind1269,some,SOME,1241,some_l
Hittite,hitt1242,some,SOME,1241,some_l
Icelandic,icel1247,some,SOME,1241,some_b
Irish,iris1253,some,SOME,1241,some_e
Irish,iris1253,some,SOME,1241,some_h
Italian,ital1282,some,SOME,1241,some_l
Italian,ital1282,some,SOME,1241,some_t
Ladin,ladi1250,some,SOME,1241,some_l
Ladin,ladi1250,some,SOME,1241,some_w
Lahnda,lahn1241,some,SOME,1241,some_l
Latin,lati1261,some,SOME,1241,some_l
Latvian,latv1249,some,SOME,1241,some_0
Latvian,latv1249,some,SOME,1241,some_r
Lithuanian,lith1251,some,SOME,1241,some_f
Lower_Sorbian,lowe1385,some,SOME,1241,some_a
Lower_Sorbian,lowe1385,some,SOME,1241,some_l
Luxembourgish,luxe1243,some,SOME,1241,some_u
Macedonian,mace1250,some,SOME,1241,some_0
Macedonian,mace1250,some,SOME,1241,some_a
Macedonian,mace1250,some,SOME,1241,some_l
Marathi,mara1378,some,SOME,1241,some_l
Marwari,marw1260,some,SOME,1241,some_l
Modern_Greek,mode1248,some,SOME,1241,some_0
Modern_Greek,mode1248,some,SOME,1241,some_m
Nepali,nepa1254,some,SOME,1241,some_l
Norwegian,norw1258,some,SOME,1241,some_b
Nuorese,nuor1238,some,SOME,1241,some_l
Old_Church_Slavic,chur1257,some,SOME,1241,some_0
Old_Church_Slavic,chur1257,some,SOME,1241,some_a
Old_Church_Slavic,chur1257,some,SOME,1241,some_l
Old_English,olde1238,some,SOME,1241,some_s
Old_High_German,oldh1241,some,SOME,1241,some_s
Old_Irish,oldi1246,some,SOME,1241,some_0
Old_Prussian,prus1238,some,SOME,1241,some_0
Old_West_Norse,oldw1240,some,SOME,1241,some_b
Old_West_Norse,oldw1240,some,SOME,1241,some_s
Oriya,oriy1255,some,SOME,1241,some_l
Panjabi,panj1256,some,SOME,1241,some_l
Pashto,pash1269,some,SOME,1241,some_0
Persian,west2369,some,SOME,1241,some_g
Polish,poli1260,some,SOME,1241,some_l
Polish,poli1260,some,SOME,1241,some_q
Portuguese,port1283,some,SOME,1241,some_l
Portuguese,port1283,some,SOME,1241,some_t
Provencal,prov1235,some,SOME,1241,some_l
Romani,roma1329,some,SOME,1241,some_x
Romanian,megl1237,some,SOME,1241,some_0
Romansh,roma1326,some,SOME,1241,some_0
Russian,russ1263,some,SOME,1241,some_a
Sariqoli,sari1246,some,SOME,1241,some_0
Scots_Gaelic,scot1245,some,SOME,1241,some_0
Serbian,sout1528,some,SOME,1241,some_a
Shughni,shug1248,some,SOME,1241,some_0
Singhalese,sinh1246,some,SOME,1241,some_0
Slovak,slov1269,some,SOME,1241,some_a
Slovak,slov1269,some,SOME,1241,some_l
Slovenian,slov1268,some,SOME,1241,some_0
Spanish,stan1288,some,SOME,1241,some_l
Spanish,stan1288,some,SOME,1241,some_t
Swedish,swed1254,some,SOME,1241,some_b
Swiss_German,swis1247,some,SOME,1241,some_u
Tajik,taji1245,some,SOME,1241,some_k
Tocharian_A,tokh1242,some,SOME,1241,some_i
Tocharian_B,tokh1243,some,SOME,1241,some_i
Tosk,alba1268,some,SOME,1241,some_c
Ukrainian,ukra1253,some,SOME,1241,some_0
Ukrainian,ukra1253,some,SOME,1241,some_p
Ukrainian,ukra1253,some,SOME,1241,some_q
Upper_Sorbian,uppe1395,some,SOME,1241,some_a
Upper_Sorbian,uppe1395,some,SOME,1241,some_l
Urdu,urdu1245,some,SOME,1241,some_l
Vedic_Sanskrit,sans1269,some,SOME,1241,some_l
Wakhi,wakh1245,some,SOME,1241,some_k
Walloon,wall1255,some,SOME,1241,some_l
Waziri,waci1238,some,SOME,1241,some_0
Welsh,wels1247,some,SOME,1241,some_h
Zazaki,kirm1248,some,SOME,1241,some_0
Adapazar,homs1234,spit,SPIT,1440,spit_ac
Afrikaans,afri1274,spit,SPIT,1440,spit_ac
Ancient_Greek,anci1242,spit,SPIT,1440,spit_ac
Arumanian,arom1237,spit,SPIT,1440,spit_ac
Arvanitika,arva1236,spit,SPIT,1440,spit_ac
Assamese,assa1263,spit,SPIT,1440,spit_g
Avestan,aves1237,spit,SPIT,1440,spit_ac
Baluchi,east2304,spit,SPIT,1440,spit_a
Belarusian,bela1254,spit,SPIT,1440,spit_ac
Bengali,beng1280,spit,SPIT,1440,spit_0
Bengali,beng1280,spit,SPIT,1440,spit_g
Bihari,biha1245,spit,SPIT,1440,spit_g
Breton,bret1244,spit,SPIT,1440,spit_ac
Breton,bret1244,spit,SPIT,1440,spit_e
Bulgarian,bulg1262,spit,SPIT,1440,spit_ac
Cagliari,sard1257,spit,SPIT,1440,spit_ac
Catalan,stan1289,spit,SPIT,1440,spit_0
Catalan,stan1289,spit,SPIT,1440,spit_ac
Classical_Armenian,clas1256,spit,SPIT,1440,spit_ac
Cornish,corn1251,spit,SPIT,1440,spit_0
Czech,czec1258,spit,SPIT,1440,spit_ac
Danish,dani1285,spit,SPIT,1440,spit_ac
Digor_Ossetic,digo1242,spit,SPIT,1440,spit_h
Dutch,cent2352,spit,SPIT,1440,spit_ac
Eastern_Armenian,nucl1235,spit,SPIT,1440,spit_ac
English,stan1293,spit,SPIT,1440,spit_ac
Faroese,faro1244,spit,SPIT,1440,spit_ac
Flemish,cent2353,spit,SPIT,1440,spit_ac
French,stan1290,spit,SPIT,1440,spit_f
Frisian,fris1239,spit,SPIT,1440,spit_ac
Friulian,friu1240,spit,SPIT,1440,spit_ac
German,stan1295,spit,SPIT,1440,spit_ac
Gothic,goth1244,spit,SPIT,1440,spit_ac
Gujarati,guja1252,spit,SPIT,1440,spit_0
Hindi,hind1269,spit,SPIT,1440,spit_g
Hittite,hitt1242,spit,SPIT,1440,spit_0
Icelandic,icel1247,spit,SPIT,1440,spit_ac
Irish,iris1253,spit,SPIT,1440,spit_0
Italian,ital1282,spit,SPIT,1440,spit_ac
Kashmiri,kash1277,spit,SPIT,1440,spit_g
Ladin,ladi1250,spit,SPIT,1440,spit_ac
Ladin,ladi1250,spit,SPIT,1440,spit_f
Lahnda,lahn1241,spit,SPIT,1440,spit_g
Latin,lati1261,spit,SPIT,1440,spit_ac
Latvian,latv1249,spit,SPIT,1440,spit_ac
Lithuanian,lith1251,spit,SPIT,1440,spit_ac
Lower_Sorbian,lowe1385,spit,SPIT,1440,spit_ac
Luxembourgish,luxe1243,spit,SPIT,1440,spit_ac
Macedonian,mace1250,spit,SPIT,1440,spit_ac
Marathi,mara1378,spit,SPIT,1440,spit_g
Modern_Greek,mode1248,spit,SPIT,1440,spit_ac
Nepali,nepa1254,spit,SPIT,1440,spit_g
Norwegian,norw1258,spit,SPIT,1440,spit_ac
Nuorese,nuor1238,spit,SPIT,1440,spit_i
Old_Church_Slavic,chur1257,spit,SPIT,1440,spit_ac
Old_English,olde1238,spit,SPIT,1440,spit_ac
Old_High_German,oldh1241,spit,SPIT,1440,spit_ac
Old_Irish,oldi1246,spit,SPIT,1440,spit_0
Old_Prussian,prus1238,spit,SPIT,1440,spit_0
Old_West_Norse,oldw1240,spit,SPIT,1440,spit_ac
Oriya,oriy1255,spit,SPIT,1440,spit_0
Panjabi,panj1256,spit,SPIT,1440,spit_g
Pashto,pash1269,spit,SPIT,1440,spit_a
Persian,west2369,spit,SPIT,1440,spit_h
Polish,poli1260,spit,SPIT,1440,spit_ac
Portuguese,port1283,spit,SPIT,1440,spit_ac
Provencal,prov1235,spit,SPIT,1440,spit_ac
Provencal,prov1235,spit,SPIT,1440,spit_m
Romani,roma1329,spit,SPIT,1440,spit_d
Romanian,megl1237,spit,SPIT,1440,spit_ac
Romansh,roma1326,spit,SPIT,1440,spit_ac
Russian,russ1263,spit,SPIT,1440,spit_ac
Sariqoli,sari1246,spit,SPIT,1440,spit_h
Scots_Gaelic,scot1245,spit,SPIT,1440,spit_0
Serbian,sout1528,spit,SPIT,1440,spit_ac
Shughni,shug1248,spit,SPIT,1440,spit_h
Singhalese,sinh1246,spit,SPIT,1440,spit_0
Slovak,slov1269,spit,SPIT,1440,spit_ac
Slovenian,slov1268,spit,SPIT,1440,spit_ac
Sogdian,sogd1245,spit,SPIT,1440,spit_b
Spanish,stan1288,spit,SPIT,1440,spit_ac
Swedish,swed1254,spit,SPIT,1440,spit_ac
Swiss_German,swis1247,spit,SPIT,1440,spit_ac
Tajik,taji1245,spit,SPIT,1440,spit_h
Tocharian_B,tokh1243,spit,SPIT,1440,spit_ac
Tosk,alba1268,spit,SPIT,1440,spit_ac
Ukrainian,ukra1253,spit,SPIT,1440,spit_ac
Upper_Sorbian,uppe1395,spit,SPIT,1440,spit_ac
Urdu,urdu1245,spit,SPIT,1440,spit_g
Vedic_Sanskrit,sans1269,spit,SPIT,1440,spit_ac
Wakhi,wakh1245,spit,SPIT,1440,spit_c
Walloon,wall1255,spit,SPIT,1440,spit_0
Waziri,waci1238,spit,SPIT,1440,spit_a
Welsh,wels1247,spit,SPIT,1440,spit_l
Adapazar,homs1234,split,SPLIT,1437,split_0
Adapazar,homs1234,split,SPLIT,1437,split_f
Afrikaans,afri1274,split,SPLIT,1437,split_a
Afrikaans,afri1274,split,SPLIT,1437,split_q
Ancient_Greek,anci1242,split,SPLIT,1437,split_0
Ancient_Greek,anci1242,split,SPLIT,1437,split_l
Ancient_Greek,anci1242,split,SPLIT,1437,split_m
Arumanian,arom1237,split,SPLIT,1437,split_0
Arvanitika,arva1236,split,SPLIT,1437,split_f
Assamese,assa1263,split,SPLIT,1437,split_ab
Avestan,aves1237,split,SPLIT,1437,split_t
Baluchi,east2304,split,SPLIT,1437,split_u
Belarusian,bela1254,split,SPLIT,1437,split_h
Bengali,beng1280,split,SPLIT,1437,split_d
Bihari,biha1245,split,SPLIT,1437,split_c
Breton,bret1244,split,SPLIT,1437,split_f
Bulgarian,bulg1262,split,SPLIT,1437,split_m
Cagliari,sard1257,split,SPLIT,1437,split_0
Catalan,stan1289,split,SPLIT,1437,split_0
Classical_Armenian,clas1256,split,SPLIT,1437,split_0
Cornish,corn1251,split,SPLIT,1437,split_f
Czech,czec1258,split,SPLIT,1437,split_h
Danish,dani1285,split,SPLIT,1437,split_i
Digor_Ossetic,digo1242,split,SPLIT,1437,split_s
Dutch,cent2352,split,SPLIT,1437,split_a
Eastern_Armenian,nucl1235,split,SPLIT,1437,split_0
English,stan1293,split,SPLIT,1437,split_a
Faroese,faro1244,split,SPLIT,1437,split_i
Flemish,cent2353,split,SPLIT,1437,split_a
French,stan1290,split,SPLIT,1437,split_e
Frisian,fris1239,split,SPLIT,1437,split_a
Frisian,fris1239,split,SPLIT,1437,split_n
Friulian,friu1240,split,SPLIT,1437,split_0
German,stan1295,split,SPLIT,1437,split_n
Gothic,goth1244,split,SPLIT,1437,split_0
Hindi,hind1269,split,SPLIT,1437,split_c
Hittite,hitt1242,split,SPLIT,1437,split_f
Icelandic,icel1247,split,SPLIT,1437,split_i
Irish,iris1253,split,SPLIT,1437,split_f
Italian,ital1282,split,SPLIT,1437,split_e
Italian,ital1282,split,SPLIT,1437,split_r
Kashmiri,kash1277,split,SPLIT,1437,split_d
Ladin,ladi1250,split,SPLIT,1437,split_e
Lahnda,lahn1241,split,SPLIT,1437,split_0
Latin,lati1261,split,SPLIT,1437,split_e
Latin,lati1261,split,SPLIT,1437,split_m
Latvian,latv1249,split,SPLIT,1437,split_f
Lithuanian,lith1251,split,SPLIT,1437,split_f
Lower_Sorbian,lowe1385,split,SPLIT,1437,split_g
Luxembourgish,luxe1243,split,SPLIT,1437,split_q
Macedonian,mace1250,split,SPLIT,1437,split_m
Marathi,mara1378,split,SPLIT,1437,split_0
Marathi,mara1378,split,SPLIT,1437,split_c
Marathi,mara1378,split,SPLIT,1437,split_d
Modern_Greek,mode1248,split,SPLIT,1437,split_m
Nepali,nepa1254,split,SPLIT,1437,split_c
Nepali,nepa1254,split,SPLIT,1437,split_d
Norwegian,norw1258,split,SPLIT,1437,split_i
Nuorese,nuor1238,split,SPLIT,1437,split_r
Old_Church_Slavic,chur1257,split,SPLIT,1437,split_m
Old_English,olde1238,split,SPLIT,1437,split_i
Old_High_German,oldh1241,split,SPLIT,1437,split_0
Old_Irish,oldi1246,split,SPLIT,1437,split_0
Old_Prussian,prus1238,split,SPLIT,1437,split_n
Old_West_Norse,oldw1240,split,SPLIT,1437,split_i
Oriya,oriy1255,split,SPLIT,1437,split_0
Oriya,oriy1255,split,SPLIT,1437,split_ab
Oriya,oriy1255,split,SPLIT,1437,split_c
Panjabi,panj1256,split,SPLIT,1437,split_0
Panjabi,panj1256,split,SPLIT,1437,split_c
Pashto,pash1269,split,SPLIT,1437,split_y
Persian,west2369,split,SPLIT,1437,split_w
Polish,poli1260,split,SPLIT,1437,split_0
Polish,poli1260,split,SPLIT,1437,split_h
Portuguese,port1283,split,SPLIT,1437,split_e
Portuguese,port1283,split,SPLIT,1437,split_o
Provencal,prov1235,split,SPLIT,1437,split_e
Provencal,prov1235,split,SPLIT,1437,split_r
Romani,roma1329,split,SPLIT,1437,split_m
Romanian,megl1237,split,SPLIT,1437,split_0
Romansh,roma1326,split,SPLIT,1437,split_e
Russian,russ1263,split,SPLIT,1437,split_p
Scots_Gaelic,scot1245,split,SPLIT,1437,split_f
Serbian,sout1528,split,SPLIT,1437,split_q
Sindhi,sind1272,split,SPLIT,1437,split_c
Singhalese,sinh1246,split,SPLIT,1437,split_d
Slovak,slov1269,split,SPLIT,1437,split_h
Slovenian,slov1268,split,SPLIT,1437,split_m
Sogdian,sogd1245,split,SPLIT,1437,split_aa
Spanish,stan1288,split,SPLIT,1437,split_0
Spanish,stan1288,split,SPLIT,1437,split_e
Spanish,stan1288,split,SPLIT,1437,split_o
Swedish,swed1254,split,SPLIT,1437,split_a
Swiss_German,swis1247,split,SPLIT,1437,split_n
Tajik,taji1245,split,SPLIT,1437,split_a
Tajik,taji1245,split,SPLIT,1437,split_aa
Tocharian_A,tokh1242,split,SPLIT,1437,split_k
Tocharian_B,tokh1243,split,SPLIT,1437,split_k
